OrderDate,OrderNumber,cancelFlag
9/13/2016,SO54310,
9/13/2016,SO54310,
9/13/2016,SO54298,
9/13/2016,SO54298,
9/13/2016,SO54298,
9/13/2016,SO54272,
9/13/2016,SO54290,
9/13/2016,SO54290,
9/13/2016,SO54290,
9/13/2016,SO54311,
9/13/2016,SO54291,
9/13/2016,SO54291,
9/13/2016,SO54291,
9/13/2016,SO54309,
9/13/2016,SO54314,
9/13/2016,SO54314,
9/13/2016,SO54314,
9/13/2016,SO54314,
9/13/2016,SO54254,
9/13/2016,SO54254,
9/13/2016,SO54278,
9/13/2016,SO54312,
9/13/2016,SO54312,
9/13/2016,SO54263,
9/13/2016,SO54301,
9/13/2016,SO54301,
9/13/2016,SO54307,
9/13/2016,SO54307,
9/13/2016,SO54307,
9/13/2016,SO54307,
9/13/2016,SO54293,
9/13/2016,SO54293,
9/13/2016,SO54293,
9/13/2016,SO54276,
9/13/2016,SO54276,
9/13/2016,SO54283,
9/13/2016,SO54283,
9/13/2016,SO54300,
9/13/2016,SO54300,
9/13/2016,SO54300,
9/13/2016,SO54300,
9/13/2016,SO54300,
9/13/2016,SO54252,
9/13/2016,SO54252,
9/13/2016,SO54260,
9/13/2016,SO54260,
9/13/2016,SO54305,
9/13/2016,SO54305,
9/13/2016,SO54305,
9/13/2016,SO54305,
9/13/2016,SO54305,
9/13/2016,SO54285,
9/13/2016,SO54285,
9/13/2016,SO54303,
9/13/2016,SO54303,
9/13/2016,SO54303,
9/13/2016,SO54303,
9/13/2016,SO54270,
9/13/2016,SO54270,
9/13/2016,SO54270,
9/13/2016,SO54277,
9/13/2016,SO54277,
9/13/2016,SO54277,
9/13/2016,SO54280,
9/13/2016,SO54280,
9/13/2016,SO54313,
9/13/2016,SO54262,
9/13/2016,SO54266,
9/13/2016,SO54266,
9/13/2016,SO54266,
9/13/2016,SO54266,
9/13/2016,SO54287,
9/13/2016,SO54251,
9/13/2016,SO54251,
9/13/2016,SO54251,
9/13/2016,SO54299,
9/13/2016,SO54299,
9/13/2016,SO54299,
9/13/2016,SO54299,
9/13/2016,SO54299,
9/13/2016,SO54308,
9/13/2016,SO54308,
9/13/2016,SO54308,
9/13/2016,SO54308,
9/13/2016,SO54308,
9/13/2016,SO54297,
9/13/2016,SO54297,
9/13/2016,SO54297,
9/13/2016,SO54297,
9/13/2016,SO54250,
9/13/2016,SO54250,
9/13/2016,SO54250,
9/13/2016,SO54250,
9/14/2016,SO54343,
9/14/2016,SO54364,
9/14/2016,SO54364,
9/14/2016,SO54364,
9/14/2016,SO54364,
9/14/2016,SO54337,
9/14/2016,SO54370,
9/14/2016,SO54370,
9/14/2016,SO54370,
9/14/2016,SO54334,
9/14/2016,SO54334,
9/14/2016,SO54339,
9/14/2016,SO54339,
9/14/2016,SO54328,
9/14/2016,SO54328,
9/14/2016,SO54328,
9/14/2016,SO54328,
9/14/2016,SO54353,
9/14/2016,SO54353,
9/14/2016,SO54354,
9/14/2016,SO54333,
9/14/2016,SO54333,
9/14/2016,SO54333,
9/14/2016,SO54369,
9/14/2016,SO54369,
9/14/2016,SO54350,
9/14/2016,SO54350,
9/14/2016,SO54350,
9/14/2016,SO54325,
9/14/2016,SO54367,
9/14/2016,SO54341,
9/14/2016,SO54341,
9/14/2016,SO54318,
9/14/2016,SO54318,
9/14/2016,SO54318,
9/14/2016,SO54318,
9/14/2016,SO54318,
9/14/2016,SO54340,
9/14/2016,SO54340,
9/14/2016,SO54340,
9/14/2016,SO54323,
9/14/2016,SO54323,
9/14/2016,SO54371,
9/14/2016,SO54371,
9/14/2016,SO54371,
9/14/2016,SO54348,
9/14/2016,SO54348,
9/14/2016,SO54348,
9/14/2016,SO54346,
9/14/2016,SO54346,
9/14/2016,SO54346,
9/14/2016,SO54355,
9/14/2016,SO54355,
9/14/2016,SO54355,
9/14/2016,SO54336,
9/14/2016,SO54336,
9/14/2016,SO54336,
9/14/2016,SO54320,
9/14/2016,SO54320,
9/14/2016,SO54320,
9/14/2016,SO54345,
9/14/2016,SO54345,
9/14/2016,SO54345,
9/14/2016,SO54327,
9/14/2016,SO54347,
9/14/2016,SO54347,
9/14/2016,SO54347,
9/14/2016,SO54324,
9/14/2016,SO54324,
9/14/2016,SO54362,
9/14/2016,SO54362,
9/14/2016,SO54362,
9/14/2016,SO54366,
9/14/2016,SO54344,
9/14/2016,SO54344,
9/14/2016,SO54344,
9/14/2016,SO54368,
9/14/2016,SO54368,
9/14/2016,SO54335,
9/14/2016,SO54335,
9/14/2016,SO54338,
9/14/2016,SO54332,
9/14/2016,SO54332,
9/14/2016,SO54332,
9/14/2016,SO54349,
9/14/2016,SO54349,
9/14/2016,SO54357,
9/14/2016,SO54357,
9/14/2016,SO54316,
9/14/2016,SO54316,
9/14/2016,SO54356,
9/14/2016,SO54356,
9/14/2016,SO54373,
9/14/2016,SO54373,
9/14/2016,SO54373,
9/14/2016,SO54359,
9/14/2016,SO54365,
9/14/2016,SO54317,
9/14/2016,SO54317,
9/14/2016,SO54361,
9/14/2016,SO54361,
9/14/2016,SO54361,
9/14/2016,SO54351,
9/14/2016,SO54351,
9/14/2016,SO54329,
9/14/2016,SO54329,
9/14/2016,SO54363,
9/14/2016,SO54363,
9/14/2016,SO54326,
9/14/2016,SO54326,
9/14/2016,SO54372,
9/14/2016,SO54372,
9/14/2016,SO54360,
9/14/2016,SO54360,
9/14/2016,SO54331,
9/14/2016,SO54358,
9/14/2016,SO54358,
9/14/2016,SO54358,
9/14/2016,SO54330,
9/14/2016,SO54321,
9/14/2016,SO54342,
9/14/2016,SO54342,
9/14/2016,SO54375,
9/14/2016,SO54375,
9/14/2016,SO54374,
9/14/2016,SO54352,
9/14/2016,SO54352,
9/14/2016,SO54352,
9/14/2016,SO54352,
9/15/2016,SO54399,
9/15/2016,SO54399,
9/15/2016,SO54396,
9/15/2016,SO54396,
9/15/2016,SO54396,
9/15/2016,SO54407,
9/15/2016,SO54407,
9/15/2016,SO54390,
9/15/2016,SO54390,
9/15/2016,SO54393,
9/15/2016,SO54393,
9/15/2016,SO54393,
9/15/2016,SO54378,
9/15/2016,SO54378,
9/15/2016,SO54378,
9/15/2016,SO54377,
9/15/2016,SO54377,
9/15/2016,SO54377,
9/15/2016,SO54377,
9/15/2016,SO54377,
9/15/2016,SO54377,
9/15/2016,SO54410,
9/15/2016,SO54410,
9/15/2016,SO54406,
9/15/2016,SO54406,
9/15/2016,SO54385,
9/15/2016,SO54391,
9/15/2016,SO54391,
9/15/2016,SO54428,
9/15/2016,SO54382,
9/15/2016,SO54382,
9/15/2016,SO54382,
9/15/2016,SO54397,
9/15/2016,SO54397,
9/15/2016,SO54397,
9/15/2016,SO54426,
9/15/2016,SO54426,
9/15/2016,SO54412,
9/15/2016,SO54412,
9/15/2016,SO54414,
9/15/2016,SO54414,
9/15/2016,SO54419,
9/15/2016,SO54419,
9/15/2016,SO54419,
9/15/2016,SO54419,
9/15/2016,SO54388,
9/15/2016,SO54388,
9/15/2016,SO54398,
9/15/2016,SO54398,
9/15/2016,SO54398,
9/15/2016,SO54409,
9/15/2016,SO54409,
9/15/2016,SO54409,
9/15/2016,SO54417,
9/15/2016,SO54417,
9/15/2016,SO54417,
9/15/2016,SO54402,
9/15/2016,SO54402,
9/15/2016,SO54403,
9/15/2016,SO54403,
9/15/2016,SO54403,
9/15/2016,SO54379,
9/15/2016,SO54379,
9/15/2016,SO54379,
9/15/2016,SO54427,
9/15/2016,SO54427,
9/15/2016,SO54386,
9/15/2016,SO54386,
9/15/2016,SO54386,
9/15/2016,SO54386,
9/15/2016,SO54423,
9/15/2016,SO54420,
9/15/2016,SO54405,
9/15/2016,SO54405,
9/15/2016,SO54408,
9/15/2016,SO54408,
9/15/2016,SO54383,
9/15/2016,SO54383,
9/15/2016,SO54376,
9/15/2016,SO54415,
9/15/2016,SO54415,
9/15/2016,SO54415,
9/15/2016,SO54415,
9/15/2016,SO54380,
9/15/2016,SO54387,
9/15/2016,SO54387,
9/15/2016,SO54413,
9/15/2016,SO54413,
9/15/2016,SO54413,
9/15/2016,SO54424,
9/15/2016,SO54424,
9/15/2016,SO54424,
9/15/2016,SO54424,
9/15/2016,SO54392,
9/15/2016,SO54392,
9/15/2016,SO54392,
9/15/2016,SO54421,
9/15/2016,SO54421,
9/15/2016,SO54421,
9/15/2016,SO54421,
9/15/2016,SO54429,
9/15/2016,SO54422,
9/15/2016,SO54422,
9/15/2016,SO54422,
9/15/2016,SO54422,
9/15/2016,SO54404,
9/15/2016,SO54404,
9/15/2016,SO54418,
9/15/2016,SO54418,
9/15/2016,SO54418,
9/15/2016,SO54400,
9/15/2016,SO54400,
9/15/2016,SO54401,
9/15/2016,SO54401,
9/15/2016,SO54425,
9/15/2016,SO54425,
9/15/2016,SO54425,
9/15/2016,SO54394,
9/15/2016,SO54416,
9/15/2016,SO54416,
9/15/2016,SO54416,
9/15/2016,SO54416,
9/15/2016,SO54416,
9/15/2016,SO54381,
9/15/2016,SO54381,
9/15/2016,SO54381,
9/15/2016,SO54384,
9/15/2016,SO54384,
9/16/2016,SO54459,
9/16/2016,SO54459,
9/16/2016,SO54475,
9/16/2016,SO54475,
9/16/2016,SO54444,
9/16/2016,SO54444,
9/16/2016,SO54444,
9/16/2016,SO54452,
9/16/2016,SO54430,
9/16/2016,SO54430,
9/16/2016,SO54430,
9/16/2016,SO54430,
9/16/2016,SO54453,
9/16/2016,SO54443,
9/16/2016,SO54443,
9/16/2016,SO54443,
9/16/2016,SO54441,
9/16/2016,SO54441,
9/16/2016,SO54469,
9/16/2016,SO54457,
9/16/2016,SO54457,
9/16/2016,SO54433,
9/16/2016,SO54433,
9/16/2016,SO54456,
9/16/2016,SO54456,
9/16/2016,SO54448,
9/16/2016,SO54448,
9/16/2016,SO54458,
9/16/2016,SO54458,
9/16/2016,SO54468,
9/16/2016,SO54468,
9/16/2016,SO54468,
9/16/2016,SO54468,
9/16/2016,SO54468,
9/16/2016,SO54436,
9/16/2016,SO54462,
9/16/2016,SO54462,
9/16/2016,SO54474,
9/16/2016,SO54474,
9/16/2016,SO54474,
9/16/2016,SO54461,
9/16/2016,SO54461,
9/16/2016,SO54461,
9/16/2016,SO54470,
9/16/2016,SO54455,
9/16/2016,SO54455,
9/16/2016,SO54463,
9/16/2016,SO54463,
9/16/2016,SO54447,
9/16/2016,SO54447,
9/16/2016,SO54447,
9/16/2016,SO54445,
9/16/2016,SO54445,
9/16/2016,SO54445,
9/16/2016,SO54467,
9/16/2016,SO54454,
9/16/2016,SO54454,
9/16/2016,SO54473,
9/16/2016,SO54473,
9/16/2016,SO54473,
9/16/2016,SO54438,
9/16/2016,SO54438,
9/16/2016,SO54438,
9/16/2016,SO54439,
9/16/2016,SO54439,
9/16/2016,SO54465,
9/16/2016,SO54442,
9/16/2016,SO54442,
9/16/2016,SO54442,
9/16/2016,SO54431,
9/16/2016,SO54431,
9/16/2016,SO54431,
9/16/2016,SO54446,
9/16/2016,SO54446,
9/16/2016,SO54450,
9/16/2016,SO54450,
9/16/2016,SO54466,
9/16/2016,SO54432,
9/16/2016,SO54432,
9/16/2016,SO54432,
9/16/2016,SO54471,
9/16/2016,SO54471,
9/16/2016,SO54471,
9/16/2016,SO54471,
9/16/2016,SO54471,
9/16/2016,SO54434,
9/16/2016,SO54434,
9/16/2016,SO54434,
9/16/2016,SO54472,
9/16/2016,SO54472,
9/16/2016,SO54476,
9/16/2016,SO54476,
9/16/2016,SO54476,
9/16/2016,SO54464,
9/16/2016,SO54464,
9/16/2016,SO54464,
9/16/2016,SO54460,
9/16/2016,SO54460,
9/16/2016,SO54451,
9/16/2016,SO54451,
9/16/2016,SO54449,
9/16/2016,SO54449,
9/17/2016,SO54521,
9/17/2016,SO54521,
9/17/2016,SO54521,
9/17/2016,SO54521,
9/17/2016,SO54526,
9/17/2016,SO54526,
9/17/2016,SO54526,
9/17/2016,SO54523,
9/17/2016,SO54523,
9/17/2016,SO54523,
9/17/2016,SO54523,
9/17/2016,SO54517,
9/17/2016,SO54517,
9/17/2016,SO54518,
9/17/2016,SO54518,
9/17/2016,SO54518,
9/17/2016,SO54518,
9/17/2016,SO54506,
9/17/2016,SO54506,
9/17/2016,SO54506,
9/17/2016,SO54496,
9/17/2016,SO54496,
9/17/2016,SO54496,
9/17/2016,SO54480,
9/17/2016,SO54488,
9/17/2016,SO54488,
9/17/2016,SO54488,
9/17/2016,SO54488,
9/17/2016,SO54491,
9/17/2016,SO54491,
9/17/2016,SO54525,
9/17/2016,SO54525,
9/17/2016,SO54479,
9/17/2016,SO54503,
9/17/2016,SO54503,
9/17/2016,SO54485,
9/17/2016,SO54485,
9/17/2016,SO54516,
9/17/2016,SO54516,
9/17/2016,SO54516,
9/17/2016,SO54516,
9/17/2016,SO54516,
9/17/2016,SO54477,
9/17/2016,SO54477,
9/17/2016,SO54489,
9/17/2016,SO54519,
9/17/2016,SO54519,
9/17/2016,SO54487,
9/17/2016,SO54487,
9/17/2016,SO54487,
9/17/2016,SO54510,
9/17/2016,SO54510,
9/17/2016,SO54510,
9/17/2016,SO54484,
9/17/2016,SO54484,
9/17/2016,SO54484,
9/17/2016,SO54484,
9/17/2016,SO54492,
9/17/2016,SO54492,
9/17/2016,SO54478,
9/17/2016,SO54478,
9/17/2016,SO54478,
9/17/2016,SO54478,
9/17/2016,SO54495,
9/17/2016,SO54495,
9/17/2016,SO54495,
9/17/2016,SO54495,
9/17/2016,SO54497,
9/17/2016,SO54497,
9/17/2016,SO54486,
9/17/2016,SO54507,
9/17/2016,SO54507,
9/17/2016,SO54507,
9/17/2016,SO54524,
9/17/2016,SO54524,
9/17/2016,SO54481,
9/17/2016,SO54481,
9/17/2016,SO54481,
9/17/2016,SO54500,
9/17/2016,SO54500,
9/17/2016,SO54500,
9/17/2016,SO54500,
9/17/2016,SO54508,
9/17/2016,SO54508,
9/17/2016,SO54508,
9/17/2016,SO54498,
9/17/2016,SO54498,
9/17/2016,SO54494,
9/17/2016,SO54494,
9/17/2016,SO54522,
9/17/2016,SO54522,
9/17/2016,SO54522,
9/17/2016,SO54522,
9/17/2016,SO54505,
9/17/2016,SO54501,
9/17/2016,SO54501,
9/17/2016,SO54514,
9/17/2016,SO54514,
9/17/2016,SO54514,
9/17/2016,SO54512,
9/17/2016,SO54512,
9/17/2016,SO54512,
9/17/2016,SO54513,
9/17/2016,SO54513,
9/17/2016,SO54499,
9/17/2016,SO54499,
9/17/2016,SO54502,
9/17/2016,SO54502,
9/17/2016,SO54502,
9/17/2016,SO54502,
9/17/2016,SO54493,
9/17/2016,SO54493,
9/17/2016,SO54493,
9/17/2016,SO54511,
9/17/2016,SO54511,
9/17/2016,SO54482,
9/17/2016,SO54482,
9/17/2016,SO54482,
9/17/2016,SO54483,
9/17/2016,SO54483,
9/17/2016,SO54509,
9/17/2016,SO54509,
9/17/2016,SO54509,
9/17/2016,SO54509,
9/17/2016,SO54504,
9/17/2016,SO54504,
9/17/2016,SO54490,
9/17/2016,SO54490,
9/17/2016,SO54490,
9/18/2016,SO54532,
9/18/2016,SO54532,
9/18/2016,SO54532,
9/18/2016,SO54532,
9/18/2016,SO54572,
9/18/2016,SO54572,
9/18/2016,SO54572,
9/18/2016,SO54572,
9/18/2016,SO54572,
9/18/2016,SO54581,
9/18/2016,SO54581,
9/18/2016,SO54581,
9/18/2016,SO54546,
9/18/2016,SO54546,
9/18/2016,SO54546,
9/18/2016,SO54546,
9/18/2016,SO54537,
9/18/2016,SO54537,
9/18/2016,SO54576,
9/18/2016,SO54576,
9/18/2016,SO54550,
9/18/2016,SO54550,
9/18/2016,SO54550,
9/18/2016,SO54530,
9/18/2016,SO54530,
9/18/2016,SO54545,
9/18/2016,SO54545,
9/18/2016,SO54547,
9/18/2016,SO54547,
9/18/2016,SO54547,
9/18/2016,SO54564,
9/18/2016,SO54564,
9/18/2016,SO54542,
9/18/2016,SO54542,
9/18/2016,SO54542,
9/18/2016,SO54575,
9/18/2016,SO54575,
9/18/2016,SO54575,
9/18/2016,SO54575,
9/18/2016,SO54528,
9/18/2016,SO54528,
9/18/2016,SO54528,
9/18/2016,SO54528,
9/18/2016,SO54528,
9/18/2016,SO54528,
9/18/2016,SO54560,
9/18/2016,SO54560,
9/18/2016,SO54535,
9/18/2016,SO54535,
9/18/2016,SO54574,
9/18/2016,SO54574,
9/18/2016,SO54527,
9/18/2016,SO54527,
9/18/2016,SO54527,
9/18/2016,SO54565,
9/18/2016,SO54567,
9/18/2016,SO54554,
9/18/2016,SO54551,
9/18/2016,SO54551,
9/18/2016,SO54584,
9/18/2016,SO54584,
9/18/2016,SO54538,
9/18/2016,SO54538,
9/18/2016,SO54582,
9/18/2016,SO54582,
9/18/2016,SO54582,
9/18/2016,SO54582,
9/18/2016,SO54582,
9/18/2016,SO54558,
9/18/2016,SO54536,
9/18/2016,SO54536,
9/18/2016,SO54544,
9/18/2016,SO54544,
9/18/2016,SO54549,
9/18/2016,SO54549,
9/18/2016,SO54549,
9/18/2016,SO54583,
9/18/2016,SO54583,
9/18/2016,SO54583,
9/18/2016,SO54583,
9/18/2016,SO54583,
9/18/2016,SO54583,
9/18/2016,SO54578,
9/18/2016,SO54578,
9/18/2016,SO54578,
9/18/2016,SO54578,
9/18/2016,SO54548,
9/18/2016,SO54548,
9/18/2016,SO54548,
9/18/2016,SO54540,
9/18/2016,SO54540,
9/18/2016,SO54559,
9/18/2016,SO54539,
9/18/2016,SO54539,
9/18/2016,SO54571,
9/18/2016,SO54541,
9/18/2016,SO54541,
9/18/2016,SO54541,
9/18/2016,SO54556,
9/18/2016,SO54557,
9/18/2016,SO54557,
9/18/2016,SO54543,
9/18/2016,SO54543,
9/18/2016,SO54563,
9/18/2016,SO54563,
9/18/2016,SO54563,
9/18/2016,SO54534,
9/18/2016,SO54534,
9/18/2016,SO54534,
9/18/2016,SO54566,
9/18/2016,SO54529,
9/18/2016,SO54529,
9/18/2016,SO54579,
9/18/2016,SO54579,
9/18/2016,SO54579,
9/18/2016,SO54579,
9/18/2016,SO54579,
9/18/2016,SO54577,
9/18/2016,SO54569,
9/18/2016,SO54569,
9/18/2016,SO54569,
9/18/2016,SO54569,
9/18/2016,SO54533,
9/18/2016,SO54533,
9/18/2016,SO54561,
9/18/2016,SO54561,
9/18/2016,SO54561,
9/18/2016,SO54561,
9/18/2016,SO54561,
9/18/2016,SO54555,
9/18/2016,SO54555,
9/18/2016,SO54555,
9/18/2016,SO54580,
9/18/2016,SO54580,
9/18/2016,SO54580,
9/18/2016,SO54573,
9/18/2016,SO54573,
9/18/2016,SO54573,
9/18/2016,SO54570,
9/18/2016,SO54570,
9/18/2016,SO54570,
9/18/2016,SO54562,
9/18/2016,SO54562,
9/18/2016,SO54562,
9/18/2016,SO54553,
9/18/2016,SO54553,
9/18/2016,SO54568,
9/18/2016,SO54568,
9/19/2016,SO54648,
9/19/2016,SO54648,
9/19/2016,SO54648,
9/19/2016,SO54644,
9/19/2016,SO54644,
9/19/2016,SO54644,
9/19/2016,SO54644,
9/19/2016,SO54652,
9/19/2016,SO54625,
9/19/2016,SO54625,
9/19/2016,SO54604,
9/19/2016,SO54604,
9/19/2016,SO54604,
9/19/2016,SO54649,
9/19/2016,SO54647,
9/19/2016,SO54647,
9/19/2016,SO54647,
9/19/2016,SO54630,
9/19/2016,SO54630,
9/19/2016,SO54630,
9/19/2016,SO54630,
9/19/2016,SO54635,
9/19/2016,SO54635,
9/19/2016,SO54641,
9/19/2016,SO54641,
9/19/2016,SO54641,
9/19/2016,SO54641,
9/19/2016,SO54633,
9/19/2016,SO54597,
9/19/2016,SO54622,
9/19/2016,SO54620,
9/19/2016,SO54650,
9/19/2016,SO54650,
9/19/2016,SO54627,
9/19/2016,SO54627,
9/19/2016,SO54627,
9/19/2016,SO54645,
9/19/2016,SO54645,
9/19/2016,SO54645,
9/19/2016,SO54638,
9/19/2016,SO54638,
9/19/2016,SO54656,
9/19/2016,SO54656,
9/19/2016,SO54656,
9/19/2016,SO54656,
9/19/2016,SO54618,
9/19/2016,SO54618,
9/19/2016,SO54618,
9/19/2016,SO54598,
9/19/2016,SO54598,
9/19/2016,SO54598,
9/19/2016,SO54598,
9/19/2016,SO54603,
9/19/2016,SO54639,
9/19/2016,SO54639,
9/19/2016,SO54639,
9/19/2016,SO54639,
9/19/2016,SO54646,
9/19/2016,SO54646,
9/19/2016,SO54589,
9/19/2016,SO54605,
9/19/2016,SO54605,
9/19/2016,SO54609,
9/19/2016,SO54610,
9/19/2016,SO54610,
9/19/2016,SO54610,
9/19/2016,SO54610,
9/19/2016,SO54643,
9/19/2016,SO54643,
9/19/2016,SO54643,
9/19/2016,SO54629,
9/19/2016,SO54629,
9/19/2016,SO54585,
9/19/2016,SO54628,
9/19/2016,SO54628,
9/19/2016,SO54628,
9/19/2016,SO54612,
9/19/2016,SO54612,
9/19/2016,SO54612,
9/19/2016,SO54607,
9/19/2016,SO54607,
9/19/2016,SO54591,
9/19/2016,SO54591,
9/19/2016,SO54591,
9/19/2016,SO54590,
9/19/2016,SO54623,
9/19/2016,SO54623,
9/19/2016,SO54623,
9/19/2016,SO54617,
9/19/2016,SO54617,
9/19/2016,SO54588,
9/19/2016,SO54588,
9/19/2016,SO54588,
9/19/2016,SO54588,
9/19/2016,SO54651,
9/19/2016,SO54651,
9/19/2016,SO54611,
9/19/2016,SO54611,
9/19/2016,SO54653,
9/19/2016,SO54653,
9/19/2016,SO54653,
9/19/2016,SO54600,
9/19/2016,SO54600,
9/19/2016,SO54600,
9/19/2016,SO54624,
9/19/2016,SO54624,
9/19/2016,SO54601,
9/19/2016,SO54601,
9/19/2016,SO54601,
9/19/2016,SO54601,
9/19/2016,SO54601,
9/19/2016,SO54634,
9/19/2016,SO54634,
9/19/2016,SO54602,
9/19/2016,SO54602,
9/19/2016,SO54602,
9/19/2016,SO54602,
9/19/2016,SO54602,
9/19/2016,SO54594,
9/19/2016,SO54593,
9/19/2016,SO54593,
9/19/2016,SO54608,
9/19/2016,SO54608,
9/19/2016,SO54654,
9/19/2016,SO54654,
9/19/2016,SO54621,
9/19/2016,SO54621,
9/19/2016,SO54642,
9/19/2016,SO54642,
9/19/2016,SO54642,
9/19/2016,SO54642,
9/19/2016,SO54632,
9/19/2016,SO54632,
9/19/2016,SO54615,
9/19/2016,SO54615,
9/19/2016,SO54636,
9/19/2016,SO54636,
9/19/2016,SO54636,
9/19/2016,SO54619,
9/19/2016,SO54626,
9/19/2016,SO54626,
9/19/2016,SO54640,
9/19/2016,SO54640,
9/19/2016,SO54613,
9/19/2016,SO54606,
9/19/2016,SO54606,
9/19/2016,SO54596,
9/19/2016,SO54599,
9/19/2016,SO54599,
9/19/2016,SO54614,
9/19/2016,SO54614,
9/19/2016,SO54614,
9/19/2016,SO54614,
9/19/2016,SO54631,
9/19/2016,SO54631,
9/19/2016,SO54587,
9/19/2016,SO54587,
9/19/2016,SO54592,
9/19/2016,SO54592,
9/19/2016,SO54592,
9/19/2016,SO54655,
9/19/2016,SO54655,
9/19/2016,SO54655,
9/19/2016,SO54586,
9/19/2016,SO54586,
9/19/2016,SO54586,
9/19/2016,SO54586,
9/19/2016,SO54595,
9/19/2016,SO54595,
9/19/2016,SO54595,
9/20/2016,SO54708,
9/20/2016,SO54708,
9/20/2016,SO54660,
9/20/2016,SO54660,
9/20/2016,SO54660,
9/20/2016,SO54660,
9/20/2016,SO54702,
9/20/2016,SO54702,
9/20/2016,SO54702,
9/20/2016,SO54702,
9/20/2016,SO54681,
9/20/2016,SO54681,
9/20/2016,SO54671,
9/20/2016,SO54671,
9/20/2016,SO54671,
9/20/2016,SO54671,
9/20/2016,SO54677,
9/20/2016,SO54677,
9/20/2016,SO54714,
9/20/2016,SO54714,
9/20/2016,SO54711,
9/20/2016,SO54678,
9/20/2016,SO54678,
9/20/2016,SO54712,
9/20/2016,SO54712,
9/20/2016,SO54712,
9/20/2016,SO54699,
9/20/2016,SO54699,
9/20/2016,SO54685,
9/20/2016,SO54685,
9/20/2016,SO54668,
9/20/2016,SO54713,
9/20/2016,SO54706,
9/20/2016,SO54706,
9/20/2016,SO54689,
9/20/2016,SO54684,
9/20/2016,SO54673,
9/20/2016,SO54673,
9/20/2016,SO54673,
9/20/2016,SO54673,
9/20/2016,SO54662,
9/20/2016,SO54663,
9/20/2016,SO54663,
9/20/2016,SO54690,
9/20/2016,SO54690,
9/20/2016,SO54690,
9/20/2016,SO54676,
9/20/2016,SO54676,
9/20/2016,SO54676,
9/20/2016,SO54683,
9/20/2016,SO54683,
9/20/2016,SO54669,
9/20/2016,SO54669,
9/20/2016,SO54670,
9/20/2016,SO54670,
9/20/2016,SO54688,
9/20/2016,SO54688,
9/20/2016,SO54688,
9/20/2016,SO54696,
9/20/2016,SO54696,
9/20/2016,SO54696,
9/20/2016,SO54682,
9/20/2016,SO54682,
9/20/2016,SO54675,
9/20/2016,SO54675,
9/20/2016,SO54694,
9/20/2016,SO54694,
9/20/2016,SO54667,
9/20/2016,SO54667,
9/20/2016,SO54665,
9/20/2016,SO54665,
9/20/2016,SO54665,
9/20/2016,SO54665,
9/20/2016,SO54691,
9/20/2016,SO54691,
9/20/2016,SO54691,
9/20/2016,SO54664,
9/20/2016,SO54664,
9/20/2016,SO54704,
9/20/2016,SO54704,
9/20/2016,SO54707,
9/20/2016,SO54707,
9/20/2016,SO54707,
9/20/2016,SO54707,
9/20/2016,SO54697,
9/20/2016,SO54697,
9/20/2016,SO54687,
9/20/2016,SO54658,
9/20/2016,SO54658,
9/20/2016,SO54715,
9/20/2016,SO54715,
9/20/2016,SO54692,
9/20/2016,SO54692,
9/20/2016,SO54692,
9/20/2016,SO54666,
9/20/2016,SO54666,
9/20/2016,SO54680,
9/20/2016,SO54680,
9/20/2016,SO54680,
9/20/2016,SO54710,
9/20/2016,SO54710,
9/20/2016,SO54710,
9/20/2016,SO54703,
9/20/2016,SO54703,
9/20/2016,SO54705,
9/20/2016,SO54705,
9/20/2016,SO54659,
9/20/2016,SO54659,
9/20/2016,SO54661,
9/20/2016,SO54661,
9/20/2016,SO54695,
9/20/2016,SO54695,
9/20/2016,SO54695,
9/20/2016,SO54695,
9/20/2016,SO54701,
9/20/2016,SO54701,
9/20/2016,SO54701,
9/20/2016,SO54701,
9/20/2016,SO54709,
9/20/2016,SO54709,
9/20/2016,SO54679,
9/20/2016,SO54679,
9/20/2016,SO54679,
9/20/2016,SO54679,
9/20/2016,SO54674,
9/20/2016,SO54693,
9/20/2016,SO54693,
9/20/2016,SO54693,
9/20/2016,SO54657,
9/20/2016,SO54672,
9/20/2016,SO54672,
9/20/2016,SO54672,
9/20/2016,SO54672,
9/20/2016,SO54686,
9/20/2016,SO54698,
9/20/2016,SO54698,
9/21/2016,SO54734,
9/21/2016,SO54734,
9/21/2016,SO54760,
9/21/2016,SO54760,
9/21/2016,SO54765,
9/21/2016,SO54765,
9/21/2016,SO54765,
9/21/2016,SO54750,
9/21/2016,SO54753,
9/21/2016,SO54753,
9/21/2016,SO54735,
9/21/2016,SO54735,
9/21/2016,SO54738,
9/21/2016,SO54738,
9/21/2016,SO54738,
9/21/2016,SO54761,
9/21/2016,SO54761,
9/21/2016,SO54761,
9/21/2016,SO54764,
9/21/2016,SO54764,
9/21/2016,SO54764,
9/21/2016,SO54768,
9/21/2016,SO54767,
9/21/2016,SO54767,
9/21/2016,SO54767,
9/21/2016,SO54722,
9/21/2016,SO54727,
9/21/2016,SO54727,
9/21/2016,SO54727,
9/21/2016,SO54727,
9/21/2016,SO54757,
9/21/2016,SO54757,
9/21/2016,SO54757,
9/21/2016,SO54721,
9/21/2016,SO54748,
9/21/2016,SO54748,
9/21/2016,SO54756,
9/21/2016,SO54756,
9/21/2016,SO54740,
9/21/2016,SO54740,
